,sku,name,desc,price,promo_price,in_stock,type
18997,NKI0005-A,Open - Nokia Cardio Body Scale Black,Reconditioned smart scale with app for iPhone iPad and iPod,59.99,46.0692,0,11905404
18998,ADN0047-A,Open - Adonit Jot Dash 3 Pointer Silver,digital pointer refitted with transport clip and battery 14 hours for iPhone and iPad,60.5,35.026399999999995,0,1229
18999,NET0029,Netgear Wifi Orbi System kit compact network router and satellite AC2200 250m,System RBK40 Mesh WiFi network kit compact and extensor router network covered 250 meters expandable,329.99,299.9953,1,1334
19000,ADN0051-A,Open - Adonit Jot Pro Stylus Pointer Blue 3.0,Refurbished disk pointer with precision and without connecting to iPhone and iPad,36.15,24.0726,0,1229
19001,SAT0068-A,Open - Satechi Hub Type-C 3 USB ports - one port Ethernet,Aluminum Hub Satechi refitted with 3 USB ports and 1 Ethernet port ideal for Mac,34.99,0.20989999999999998,0,12585395
19002,BNQ0050-A,"Open - PD3200U Monitor Benq 32 ""4K UHD professional design",reconditioned 32 inch 4K 100% sRGB monitor height adjustable and tiltable through 90 degrees for Mac and PC.,773.0,756.8358999999999,0,1296
19003,FIT0034-A,Open - Fitbit Charge 2 Bracelet Activity Black Size S,Multisport activity bracelet Fitbit Charge 2 small size Reconditioned,159.95,133.35469999999998,0,11905404
19004,NTE0011-A,"Open - NewerTech NuPower Battery MacBook 13 ""white",MacBook battery 133 inches (White Model) open box,119.99,70.9187,0,10142
19005,GAM0001-A,Open - Gamevice Command games for iPhone X / 8/7/6 / 6s and 8/7/6 / 6s Plus,Reacondicioado gamepad with classic controls for iPhone X / 8/7/6 / 6s and 8/7/6 / 6s Plus,109.95,8.0344,0,11905404
19006,SAT0012-A,"Open - Satechi External Case 25 ""Aluminum HDD and SSD USB-C Plata",External box reconditioned for HDDs and SSD 25 inch format for Mac and PC,44.99,18.2646,0,12995397
19007,WAC0230-A,Open - Wacom Bamboo Pen Digital pen,12g reconditioned pointer 512 pressure levels for Bamboo MTE-450,34.99,27.8682,0,1229
19008,NET0028,Netgear Wifi Orbi System kit and satellite network router AC3000 350m,System RBK50 Mesh WiFi network kit compact and extensor router network covered 350 meters expandable.,429.99,40.4987,0,1334
19009,TUC0302-A,"Tucano Nido Hard-Shell Case MacBook Pro 13 ""(late 2016) Black",Open - Tucano Nido Hard-Shell Case 13-inch MacBook Pro (Late 2016) Black,29.9,20.2898,0,13835403
19010,APP2260-A,"Open - Apple Macbook Pro 13 ""Core i5 3.1GHz Touch Bar | 16GB | 512GB SSD Space Gray",MacBook Pro 13-inch Touch Bar refitted with 31 GHz Core i5 with 16GB of RAM and 512GB of SSD PCIe,2489.0,2206.4723,0,"1,02E+12"
19011,APP2562-A,Open - Apple iPhone Leather Case Cover Red,Reconditioned skin sheath official Apple designed specifically for the iPhone,45.0,35.9823,0,11865403
19012,OWC0274,OWC SSD V4 Thunderblade M.2 PCIe External 1TB Thunderbolt 3,M.2 PCIe SSD 1TB Thunderbolt 3 Connection for Mac and PC,1451.99,1177.7946000000002,0,11935397
19013,OWC0275,OWC SSD M.2 Thunderblade V4 2TB External PCIe Thunderbolt 3,M.2 PCIe SSD with Thunderbolt 2TB 3 Connection for Mac and PC,2177.99,1737.7947,0,11935397
19014,OWC0276,OWC SSD V4 Thunderblade M.2 PCIe Thunderbolt 4TB External 3,M.2 PCIe SSD with Thunderbolt 4TB 3 Connection for Mac and PC,3409.99,2732.7947,0,11935397
19015,OWC0277,OWC SSD V4 Thunderblade M.2 PCIe Thunderbolt 8TB External 3,M.2 PCIe SSD with Thunderbolt 8TB 3 Connection for Mac and PC,6048.99,5051.7948,0,11935397
19016,ICA0108,Incase Armband iPhone 8/7 / 6s / 6 Gray,Advanced fitness armband for iPhone 8/7 / 6s / 6,39.95,34.9896,0,11865403
19017,PAC2508,Replacement Magic Wireless Keyboard by Matias number,Keyboard replacement service at the time of purchase of an iMac,119.99,0.2999,1,13855401
19018,ICA0109,Incase Frame Bumper Case iPhone X Black,Transparent cover to protect the iPhone X without hiding its design,29.99,19.9904,1,11865403
19019,ICA0110,Incase Frame Case Bumper iPhone Red X,Transparent cover to protect the iPhone X without hiding its design,29.99,19.9904,1,11865403
19020,ICA0111,Incase Frame Bumper Case iPhone X Gray,Transparent cover to protect the iPhone X without hiding its design,29.99,19.9904,1,11865403
19021,ICA0112,Incase Frame Bumper Case iPhone X Rose Gold,Transparent cover to protect the iPhone X without hiding its design,29.99,19.9904,1,11865403
19022,ICA0113,Incase Frame Bumper Case iPhone X Silver,Transparent cover to protect the iPhone X without hiding its design,29.99,19.9904,1,11865403
19023,OWC0279,ThunderBay OWC Dual RAID Thunderbolt 4 3,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,604.99,5.8999,1,11935397
19024,PAC2500,OWC ThunderBay RAID Thunderbolt 4 3 | 8TB (4x2TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,1044.95,898.3681,0,11935397
19025,PAC2501,OWC ThuderBay RAID Thunderbolt 4 3 | 12TB (4x3TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,1164.95,974.3682000000001,1,11935397
19026,PAC2502,OWC ThuderBay RAID Thunderbolt 4 3 | 16TB (4x4TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,1324.95,1042.3678,0,11935397
19027,PAC2503,OWC ThuderBay RAID Thunderbolt 4 3 | 24TB (4x6TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,1724.95,1341.3685,0,11935397
19028,PAC2504,OWC ThuderBay RAID Thunderbolt 4 3 | 32TB (4x8TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,2044.95,1474.3681,1,11935397
19029,PAC2505,OWC ThuderBay RAID Thunderbolt 4 3 | 40TB (4x10TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,2204.95,1690.3676,1,11935397
19030,PAC2506,OWC ThuderBay RAID Thunderbolt 4 3 | 48TB (4x12TB) Seagate Iron Wolf,RAID Disk external box 25 inch and 35 inch two connectors Thunderbolt 3,2604.95,2081.3682,0,11935397
19031,ICA0114,Incase Travel Organizer Travel Organizer iPhone Case Black,Sorts and secure your iPhone chargers and accessories Incase Travel Organizer,39.95,34.9896,1,11865403
19032,OWC0278,ThunderBay OWC Dual Thunderbolt RAID 5 4 3,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,725.99,689.9903999999999,1,11935397
19033,PAC2493,OWC ThuderBay Thunderbolt RAID 5 4 3 | 8TB (4x2TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,1165.95,998.3686,0,11935397
19034,PAC2494,OWC ThuderBay Thunderbolt RAID 5 4 3 | 12TB (4x3TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,1285.95,1074.3675,1,11935397
19035,PAC2495,OWC ThuderBay Thunderbolt RAID 5 4 3 | 16TB (4x4TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,1445.95,1141.3676,0,11935397
19036,PAC2496,OWC ThuderBay Thunderbolt RAID 5 4 3 | 24TB (4x6TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,1845.95,1442.3684,0,11935397
19037,PAC2497,OWC ThuderBay Thunderbolt RAID 5 4 3 | 32TB (4x8TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,2165.95,1574.3685,1,11935397
19038,PAC2498,OWC ThuderBay Thunderbolt RAID 5 4 3 | 40TB (4x10TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,2325.95,179.0368,1,11935397
19039,PAC2499,OWC ThuderBay Thunderbolt RAID 5 4 3 | 48TB (4x12TB) Seagate Iron Wolf,outer box with RAID5 disc 25 inch and 35 inch two connectors Thunderbolt 3,2725.95,2182.3681,0,11935397
19040,BOD0007,BodyGuardz TrainR Pro X iPhone Case with Armband Black,Advanced holster included sports armband for iPhone X,39.99,27.9897,1,11865403
19041,APP2287-A,"Open - Apple MacBook Pro 13 ""Core i7 Touch Bar 35GHz | 16GB | 256GB SSD Silver",MacBook Pro 13 inch Touch Bar reconditioned i7 35 GHz with RAM 16GB SSD and 256GB PCIe,2599.0,2400.4076,0,"1,02E+12"
19042,IOT0027,iOttie One Touch Easy Qi Wireless Charger iPhone Support X / 8 Plus / 8,IOttie Car Charger with One Touch technology and Qi charging for iPhone X / 8Plus / 8,54.95,0.46990000000000004,1,5399
19043,IOT0028,iOttie iTap Mini Magnetic Vent Car Mount Holder Black,Magnetic car holder compatible with all models of iPhone,29.99,24.9901,1,5720
19044,NOM0016-A,Open - Nomad iPhone Leather Case Cover 7 Brown Plus,Leather case high quality microfiber interior iPhone 7 Plus,399.905,27.333299999999998,0,11865403
19045,BOS0035-A,Open - Bose SoundTouch 20 Series III Speaker Bluetooth Wi-Fi Black,Wireless music system compatible with iOS and OS X,399.0,329.1582,0,5398
19046,APP2211-A,"Open - Apple iMac 27 ""Core i5 Retina 5K 34GHz | 8GB | 512GB SSD",IMac desktop computer 27 inch 5K Retina 8GB RAM 512GB SSD PCle,2459.0,2258.5191,0,"5,74E+15"
19047,APP2229-A,"Open - Apple iMac 27 ""Core i7 Retina 5K 42GHz | 8GB | 2TB SSD",IMac desktop computer 27 inch 5K Retina 8GB RAM 2TB SSD PCle,4519.0,4145.0491999999995,0,"5,74E+15"
19048,AP20457,Like new - Apple iPhone 8 Plus 256GB Silver,Apple iPhone 8 Plus Free Color silver 256GB Reconditioned,1089.0,938.9963,0,113281716
19049,MTF0008,Mistify Clean Screens Natural 500ml.,Spray cleaning screens and keyboards.,14.99,0.1399,1,12085400
19050,FIB0007,Fibaro Monoxide Detector Sensor HomeKit,Fibaro Monoxide Detector Sensor HomeKit for iPhone and iPad,999.944,99.9944,1,11905404
19051,SPE0220,"IGuy Speck iPad Case 9.7 ""(2017) / iPad Pro 9.7"" / Air 2 / Air Blue",Funny Case for iPad 9.7-inch (2017) / 9.7-inch iPad Pro / Air 2 / Air,40.0,34.9896,0,12635403
19052,SPE0221,"IGuy Speck iPad Case 9.7 ""(2017) / iPad Pro 9.7"" / Air 2 / Air Red",Funny Case for iPad 9.7-inch (2017) / 9.7-inch iPad Pro / Air 2 / Air,40.0,34.9896,1,12635403
19053,SAT0087,Satechi Travel Charger 75W Multiport Gray Space,Charger USB 3.0 USB-C and Quick Qcharge 3.0 ports for simultaneous charging devices 4,64.99,49.9899,1,13005399
19054,SAT0085,Satechi Clamp Aluminum Hub USB Hub Pro-C USB 3.0 Plata,Aluminum Hub USB-C port SD card slot MicroSD and three USB 3.0 ports for iMac and iMac Pro 2017,49.99,44.9902,1,12585395
19055,SAT0086,Satechi Clamp Aluminum Hub USB Hub Pro-C USB 3.0 Space Gray,Aluminum Hub USB-C port SD card slot MicroSD and three USB 3.0 ports for iMac and iMac Pro 2017,49.99,44.9902,1,12585395
19056,SAT0088,Satechi USB Hub Aluminum-C USB 3.0 Card Reader Silver,Hub aluminum USB connection-C USB 3.0 and 2 slots for SD / microSD,36.99,32.9894,1,12585395
19057,SAT0089,Satechi USB Hub Aluminum-C USB 3.0 Card Reader Space Gray,Hub aluminum USB connection-C USB 3.0 and 2 slots for SD / microSD,36.99,32.9894,1,12585395
19058,KNO0021,"Knomo Cromwell Backpack 15 ""Blue",wide nylon resistant to Compatible backpack water up to 15 inches MacBook,99.0,0.8499,1,1392
19059,KNO0022,"Knomo Cromwell Backpack 15 ""Gray",wide nylon resistant to Compatible backpack water up to 15 inches MacBook,99.0,89.9901,0,1392
19060,TRA0051,Transcend JetDrive PCIe SSD 825 240GB,240GB SSD expansion for Macbook Pro Retina MacBook Air Mac Pro and Mac mini Kit tools,269.99,268.9951,1,12215397
19061,TRA0052,Transcend JetDrive PCIe SSD 825 480GB,480GB SSD expansion for Macbook Pro Retina MacBook Air Mac Pro and Mac mini Kit tools,439.99,438.99410000000006,0,12215397
19062,KNO0023,"Knomo Hamilton Backpack 14 ""Gray",Backpack wide resistant nylon water MacBook supports up to 14 inches,129.0,119.9897,1,1392
19063,SAT0090,Satechi MacBook Support Vertical Silver,Satechi aluminum support for any Apple MacBook model,47.99,0.39990000000000003,1,8696
19064,SAT0091,Satechi MacBook Support Vertical Gray Space,Satechi aluminum support for any Apple MacBook model,47.99,0.39990000000000003,1,8696
19065,KNO0024,"Knomo Leather MacBook Case Barbican 13 ""Black",Elegant leather case for MacBook Pro 13-inch and 13-inch MacBook Air,99.0,89.9901,0,13835403
19066,KNO0025,"Knomo Leather MacBook Case Barbican 15 ""Black",Elegant leather case for MacBook Pro 15-inch and 15-inch MacBook Pro Retina,99.0,89.9901,0,13835403
19067,KNO0027,"Embossed Case Knomo MacBook Pro 13 ""/ MacBook Pro Retina 13"" / MacBook Air 13 ""brown",Knomo padded sleeve compatible with MacBook Pro 13-inch Retina MacBook Pro 13-inch and 13-inch MacBook Air,79.0,64.98989999999999,1,13835403
19068,KNO0026,"Embossed Case Knomo MacBook Pro 13 ""/ MacBook Pro Retina 13"" / MacBook Air 13 ""Black",Knomo padded sleeve compatible with MacBook Pro 13-inch Retina MacBook Pro 13-inch and 13-inch MacBook Air,79.0,64.98989999999999,1,13835403
19069,KNO0030,"Embossed Case Knomo MacBook Pro 15 ""/ MacBook Pro Retina 15"" Black",Knomo padded sleeve compatible with MacBook Pro Retina 15-inch and 15-inch MacBook Air,99.0,89.9901,1,13835403
19070,KNO0031,"Embossed Case Knomo MacBook Pro 15 ""/ MacBook Pro Retina 15"" brown",thin stylish case for MacBook Pro 15-inch / 15-inch MacBook Pro Retina,99.0,89.9901,1,13835403
19071,AP20456,Like new - Apple iPhone 8 Plus 256GB Space Gray,Apple iPhone 8 Plus Free Refurbished 256GB Color Gray Space,1089.0,938.9963,0,113281716
19072,AP20458,Like new - Apple iPhone X 64GB Space Gray,Refurbished 64GB iPhone X Free,1159.0,999.0002000000001,0,113271716
19073,AP20459,Like new - Apple iPhone X 256GB Space Gray,X 256GB refurbished iPhone Free,1329.0,1149.0039,0,113271716
19074,PAC2509,substitution Magic Mouse 2 Trackpad 2,Replacement Service Mouse Trackpad at the time of purchase of an iMac,149.0,0.9998999999999999,1,1387
19075,LOG0241,Logitech M105 USB Mouse White,mouse USB optical tracking high definition.,15.99,0.1399,1,1387
19076,TWS0126,Twelve South BookBook iPhone Case Brown X,Cover with vintage design book store card slot front cover and support for iPhone X,59.99,56.989799999999995,0,11865403
19077,APP2566,Apple Silicon Case iPhone Case 8 Plus / 7 Plus Oliva Dark,Ultrathin silicone case and microfiber premium for iPhone 8/7,45.0,42.99979999999999,0,11865403
19078,APP2606,Apple Loop Strap Sport 42mm Nacre,Durable and flexible strap sports lockable clip Apple Watch 42mm,59.0,56.9995,0,2449
19079,APP2605,Apple 42mm Sport Black Belt Loop,Durable and flexible strap sports lockable clip Apple Watch 42mm,59.0,56.9995,0,2449
19080,APP2607,Apple 42mm Belt Loop Sports Arena Rosa,Durable and flexible strap sports lockable clip Apple Watch 42mm,59.0,56.9995,0,2449
19081,APP2608,Apple Loop Strap Orange 42mm Deportiva Curcuma,Durable and flexible strap sports lockable clip Apple Watch 42mm,59.0,56.9995,0,2449
19082,MOP0107,Mophie Powerstation 4000mAh Battery Plus Mini Universal Space Gray,external battery capacity 4000mAh output voltage 5V,69.95,26.9903,0,1515
19083,MOP0108,Mophie Powerstation Mini Universal 4000mAh Battery Plus Gold,external battery capacity 4000mAh output voltage 5V,69.95,7.9896,0,1515
19084,MOP0109,Mophie Powerstation Mini Universal 4000mAh Battery Plus Rose Gold,external battery capacity 4000mAh output voltage 5V,69.95,26.9903,0,1515
19085,AP20451,Like new - Apple iPhone 6S 16GB Silver,Apple iPhone 16GB 6S refitted and ready for use,749.0,32.899899999999995,0,24821716
19086,AP20452,Like new - Apple iPhone 6s Plus 16GB Rose Gold,Apple iPhone 6s Plus Refurbished 16GB ready to use,859.0,429.0007,0,24811716
19087,AP20453,Like new - Apple iPhone 7 256GB Black Bright,Apple iPhone 7 256GB refitted in Black Bright and ready for use,990.33,729.0008,0,85641716
19088,AP20454,Like new - Apple iPhone 8 256GB Silver,Apple iPhone 8 refitted in Silver 256GB ready to use,979.0,848.9965,0,113291716
19089,AP20455,Like new - Apple iPhone 8 256GB Gold,Apple iPhone 8 reconditioned 256GB in Gold ready to use,979.0,848.9965,0,113291716
19090,LMP0018-A,Open - LMP-C USB Adapter to Mini-DisplayPort Plata,Reconditioned adapter USB-C Mini-DisplayPort MacBook,36.99,18.8458,1,12585395
19091,BEL0264-A,Open - PowerHouse Base Load Belkin Apple Watch and iPhone,Reconditioned support charger and connection Lightning and magnetic base for Apple Watch and iPhone (MFi),99.99,62.24850000000001,0,13615399
19092,SYN0173-A,Open - Synology DS218 + NAS server Mac and PC,NAS server storage refitted comprehensive special approach to data protection,344.99,330.9166,0,
19093,ELG0037,Elgato Eve Wireless Sensor Room Interior,Sensor air quality temperature and humidity for iPhone iPad and iPod Touch.,799.931,79.9931,1,11905404
19094,APP2482-A,Open - Apple iPhone 8 Plus 256GB Gold,Refurbished Apple iPhone 8 Plus 256GB Free Gold,1089.0,1032.7412,0,113281716
19095,NOM0020-A,Open - Nomad Vulcanized LSR Silicone Strap Strap Black 42mm Apple Watch,Reconditioned silicone strap matte black for Apple Watch 42mm,39.99,27.333299999999998,0,2449
19096,ZAG0026-A,"Open - Zagg Rugged Keyboard Folio iPad Messenger 9.7 ""(2017) Backlit Black",Case reconditioned keyboard and adjustable position for 97-inch model Cases 2017,99.99,25.4736,0,12575403
19097,SXA0026-A,Open - SecurityXtra One adjustable desk Security Support iPad Black Pro,Reconditioned support desk with adjustable fastenings iPad Pro,210.0,143.6844,0,1216
19098,SEA0093,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Black,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,149.99,125.9937,1,11935397
19099,SEA0120,Seagate Backup Plus Portable USB 3.0 external disk 5TB Black,lightweight portable external hard drive and 25-inch 5TB USB 3.0 for Mac and PC.,169.99,159.9935,1,11935397
19100,SEA0117,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Plata,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,149.99,127.9938,0,11935397
19101,SEA0121,Seagate Backup Plus Portable USB 3.0 external disk 5TB Plata,lightweight portable external hard drive and 25-inch 5TB USB 3.0 for Mac and PC.,179.99,159.9935,0,11935397
19102,SEA0118,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Blue,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,149.99,127.9938,0,11935397
19103,SEA0122,Seagate Backup Plus Portable USB 3.0 external disk 5TB Blue,lightweight portable external hard drive and 25-inch 5TB USB 3.0 for Mac and PC.,179.99,159.9935,0,11935397
19104,SEA0119,Seagate Backup Plus Portable USB 3.0 External Disk 4TB Red,lightweight portable external hard drive and 25-inch 4TB USB 3.0 for Mac and PC.,149.99,127.9938,0,11935397
19105,SEA0123,Seagate Backup Plus Portable USB 3.0 external disk 5TB Red,lightweight portable external hard drive and 25-inch 5TB USB 3.0 for Mac and PC.,179.99,159.9935,0,11935397
19106,ZAG0037,"Zagg iPad Case Rugged Messenger 97 ""(2017) Black and Transparent",resistant sheath with adjustable position for 97-inch model Cases 2017,29.99,29.9899,1,12635403
19107,MOP0113,Mophie Juice Pack Air Battery Case iPhone 8/7 Blue,Mophie Juice Pack Air Case with battery for Apple iPhone 8/7 2.525mAh,99.95,29.9899,1,11865403
19108,MOP0114,Mophie Juice Pack Air Battery Case iPhone 8/7 Red,Mophie Juice Pack Air Case with battery for Apple iPhone 8/7 2.525mAh,99.95,29.9899,1,11865403
19109,SEA0124,Seagate Backup Plus Hub USB 3.0 Hard Drive 4TB,Seagate desktop hard drive with 4TB compatible with Mac and PC,149.99,125.00389999999999,0,11935397
19110,SEA0125,Seagate Backup Plus Hub USB 3.0 Hard Drive 6TB,Seagate desktop hard drive with 6TB compatible with Mac and PC,184.99,159.0037,1,11935397
19111,SEA0126,Seagate Backup Plus Hub USB 3.0 Hard Drive 8TB,Seagate desktop hard drive with 8TB compatible with Mac and PC,239.99,213.9933,1,11935397
19112,AP20449,"Like new - Apple Macbook Retina 12 ""Core m5 12GHz | 8GB RAM | 512GB Flash Gold",Retina Display MacBook 12-inch revised and ready to use with Core m5 8GB RAM 512GB Flash 12GHz Gold,1799.0,1349.0048000000002,0,"5,39E+11"
